"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","text"
"371",0,1,0,0,1,0,0,0,0,1,1,"Please read t o the end the last parts are pure #golddust of #selfawareness that connects to #universalawareness a TRUE #mensch #humanbeing #goodsoul #soulwarrior #filmmaking #OneLove #cinephile_delight  https://t.co/sRqXhsDzo6"
"372",1,0,1,0,1,0,0,1,1,4,3,"""Framing the nominees for best animated feature as a corporate product for kids that parents must begrudgingly endure could be dismissed as simply careless. But... that carelessness has become routine.” write @philiplord and @chrizmillr https://t.co/KFJJctJHgf"
"373",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"374",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"375",0,1,0,1,0,0,0,1,1,1,0,"@Raddsurfer People were outraged at what he did at the Oscars but now it is coming to light that the real villain in this story is Jada."
"376",0,0,0,0,0,0,0,1,0,0,0,"Will Smith warns Jada not to use him for ‘social media clout’ in resurfaced video https://t.co/9D45TKkvjC"
"377",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"378",1,0,0,0,0,0,0,1,1,1,0,"Minamata's Depp “He’s astonishing in it and looks so much like Smith in the film. I watched him find the meaning in the words, connect with those words &amp; connect w/Bill Nighy, It was like watching an acting master class. He was even called “Gene” on set” https://t.co/BXYWf6PPTe"
"379",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"380",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"381",0,1,0,0,1,1,0,1,1,2,1,"@GingerAle_Papi_ SHARE<U+270A><U+0001F3FE><U+0001F1FA><U+0001F1F8> #SANDRABLAND 
#SecureTheTribe #SaveMasonTN #AB3121 #USA PRO #Reparations &amp; #IMMIGRATION MORATORIUM #MarchMadness 
Denzel Washington: ""It's Not Color, It's Culture."" #Oscars #FBA #NEGRO #FREEDMEN #WOMEN #MEN #EMMETTTILL #GEORGEFLOYD

#JIMCROW

https://t.co/AamTsVAiDU"
"382",0,1,0,0,1,1,0,1,1,2,1,"SHARE<U+270A><U+0001F3FE><U+0001F1FA><U+0001F1F8> #SANDRABLAND 
#SecureTheTribe #SaveMasonTN #AB3121 #USA PRO #Reparations &amp; #IMMIGRATION MORATORIUM #MarchMadness 
Denzel Washington: ""It's Not Color, It's Culture."" #Oscars #FBA #NEGRO #FREEDMEN #WOMEN #MEN #EMMETTTILL #GEORGEFLOYD

#JIMCROW

https://t.co/AamTsVAiDU https://t.co/RvOexY4VY4"
"383",0,1,0,0,1,1,0,1,1,2,1,"@BlacqueMamba SHARE<U+270A><U+0001F3FE><U+0001F1FA><U+0001F1F8> #SANDRABLAND 
#SecureTheTribe #SaveMasonTN #AB3121 #USA PRO #Reparations &amp; #IMMIGRATION MORATORIUM #MarchMadness 
Denzel Washington: ""It's Not Color, It's Culture."" #Oscars #FBA #NEGRO #FREEDMEN #WOMEN #MEN #EMMETTTILL #GEORGEFLOYD

#JIMCROW

https://t.co/AamTsVAiDU"
"384",1,0,0,0,0,0,1,0,2,0,-2,"David Oyelowo: The Oscars slap should not be used an excuse to be racist https://t.co/zfgZObyk2p https://t.co/9CnmEviu94"
"385",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"386",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"387",0,1,0,0,0,0,0,0,1,0,-1,"*For reference, they are meeting today to discuss Will Smith's fate in the wake of the Oscars."
"388",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"389",1,0,0,1,0,0,1,1,2,1,-1,"Oscars organizers meet to decide how to punish Will Smith over Chris Rock slap | CBC News https://t.co/rKba4bfZ4h"
"390",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"391",2,2,1,2,1,1,1,1,2,2,0,"Why the hell is @itvnews giving air time yet again to that ""Oscars Slap"" god help us all <U+0001F621>"
"392",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"393",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"394",1,0,0,0,0,0,1,0,1,0,-1,"TAP IN: BREAKING NEWS: Jada Pinkett Breaks Her Silence On The Oscars Slap &amp; Will... https://t.co/D9RlZUAixZ via @YouTube"
"395",0,0,0,0,0,0,0,0,0,0,0,"@mrbrianrowe amongs those 4 winners whom most likely get the 2nd Oscars?..."
"396",1,0,0,1,0,0,1,0,1,0,-1,"@WaltDisneyCo @disneyplus soon The Oscars... If that happens I will not shock me at all"
"397",1,0,0,1,1,1,0,0,3,3,0,"@mrbrianrowe N Portman - Black Swan (she should win her 2nd Oscars Best Actress for Jackie instead E Stone for La La Land - although I love E Stone)

C Firth - The King's Speech (totally deserves amongs his batch nominees)

M Leo &amp; C Bale - The Fighter"
"398",2,0,3,2,0,1,1,1,3,1,-2,"@hulu Disney supporting Don't Say Gay, greedy China, thief D'Amelio
dishonoring the filmakers at the Oscars
so disgusting..."
"399",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"400",1,2,1,1,2,2,1,2,2,2,0,"@Cocolh44 It was awful what he did at the Oscars but as you're eluding to, there's something beneath the surface. I think it has something to do with their open marriage. He's regretting being open with her. The rumour has always been he's bi. He should just embrace it and free himself."
"401",1,1,0,0,0,0,2,1,2,4,2,"OPINION: Will Smith slapping Chris Rock at the 2022 Oscars is all that seems to occupy the public’s interest. While controversial and surprising, the incident is being dramatized to the point of futility. https://t.co/ZXcIJdebK8"
"402",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"403",2,2,2,1,3,1,1,3,1,3,2,"""[Minamata] dealt w/ theatrical delays &amp; a very limited theater engagement. B/ now that it’s available for streaming, it can finally be appreciated for the powerful piece of activist cinema it is, &amp; for Depp's decidedly different kind of role.""
https://t.co/vuLwHrm9cg"
"404",0,0,0,0,0,1,0,2,2,2,0,"I’m so tired of Will Smith, Jada, Chris Rock, The Oscars, August Alsina and his  irrelevance, the 20 Rock brothers we didn’t know existed, black women being disrespected, and the fact I have to be at work in 2 hours https://t.co/V1Lw8qkupk"
"405",0,1,1,0,0,0,0,0,1,1,0,"James talking about his experience at the Elton John AIDS Foundation Oscars Party. 

""It was a red carpet event &amp; it was my first time going to something like that... It just really feels like the sky's the limit here and  anything is possible..."" 

#JamesReidGoesAllOut https://t.co/FS19J4nPLD"
"406",1,0,1,1,0,1,0,0,3,1,-2,"Amy Schumer hardly the first comic to make crack about Leonardo DiCaprio’s proclivity for dating much younger women, but she denied stealing her Oscars jab at him from Twitter
https://t.co/2obrj88pZD"
"407",1,4,0,0,2,0,1,4,0,3,3,"Thank you @philiplord and @chrizmillr! It's time the entertainment industry show #animation artists, writers and technicians the respect they deserve! 

#NewDeal4Animation

https://t.co/PrrisoxMX7"
"408",1,0,0,0,0,0,0,1,1,0,-1,"""[Johnny Depp's] astonishing in [Minamata] &amp; looks so much like Smith in the film...I watched him over the course of 8+ hours find the meaning in the words, connect w/ those words and connect w/ Bill Nighy, who plays LIFE’s editor....""
 https://t.co/vuLwHrm9cg"
"409",0,3,0,0,1,0,0,3,0,3,3,"Christian ""prophet"" Robin Bullock says Will Smith slapping Chris Rock at the Oscars was the fulfillment of God's Plan. https://t.co/S6KRaIJjF9"
"410",0,1,0,0,0,1,0,2,0,1,1,"#WillSmith #chrisrock #oscars
@HarveyLevinTMZ @TMZ 
WILL SMITH PREDICTION:
I'll think he'll suspended for the next 2 ceremonies plus they'll make him hold a press conference to publicly apologize. <U+0001F600>"
"411",0,1,0,1,2,0,1,2,0,2,2,"#WillSmith #ChrisRock #oscars
@chrisrock will probably save his Will Smith jokes until the end of the tour because if he says them now, the thrill will be gone once they get leaked. RT!"
"412",0,1,0,0,0,1,0,2,0,1,1,"#WillSmith #chrisrock #oscars
@HarveyLevinTMZ @TMZ 
WILL SMITH PREDICTION:
I'll think he'll suspended for the next 2 ceremonies plus they'll make him hold a press conference to publicly apologize. <U+0001F600>"
"413",0,1,0,1,2,0,1,2,0,2,2,"#WillSmith #ChrisRock #oscars
@chrisrock will probably save his Will Smith jokes until the end of the tour because if he says them now, the thrill will be gone once they get leaked. RT!"
"414",0,0,0,1,0,0,0,0,0,0,0,"David Sirota at the Oscars:
“Uggghh this freaking sucks to be here dude… ugh no one is freaking talking about climate change in their Oscars speeches… ughhhh… I’m freaking ticked off to be here right now it sucks to be given free stuff while the earth literally effing burns…”"
"415",0,0,0,0,0,0,0,0,0,0,0,"cate blanchett wearing jean paul gaultier and jewelry by cynthia bach to the 2000 oscars https://t.co/IYNJlFrbkX"
"416",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"417",1,2,0,1,3,2,2,3,2,5,3,"The definition of a coercive relationship...I don't condone violence, I love Chris Rock, &amp; think Will was way out of line at the Oscars, but this short video alone proves that he's not in a good place, mentally. The sadness in his eyes is heartbreaking to see. Hope he recovers <U+0001F614> https://t.co/1dInCj42d8"
"418",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"419",1,0,1,1,0,1,0,0,1,0,-1,"@adassaofficial Your performance was awful at the oscars"
"420",0,0,0,0,0,0,0,1,0,0,0,"@Only_Grey @kingam_i It worked wonders for Daniel Day-Lewis. The man got 3 Oscars for Best Leading Actor."
"421",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"422",0,0,0,0,0,0,0,1,0,2,2,"Robert De Niro (right) and director Francis Ford Coppola #BOTD on the set of 'The Godfather II' (1974). Coppola received one of the film's six Oscars as Best Director. https://t.co/jz1xQjYV4j"
"423",1,0,0,1,0,1,0,0,1,0,-1,"Hot take : Nicole Kidman should have won her first two Oscars in consecutive years for Gus Van Sant’s To Die For (Susan Sarandon year) and for Jane Campion’s The Portrait of a Lady (Fargo year). There, I said it. https://t.co/eUmn6gYxTo"
"424",1,1,0,1,0,0,1,1,2,2,0,"Look for me on @TODAYshow on Friday morning...I'll be talking about the Academy meeting to discuss the Will Smith-slap controversy.

I'll be talking about the most likely outcome and what's on the table.

Tune in and watch!
@Variety @Miguelnbc #Oscars https://t.co/ZPwN7rVI73"
"425",1,0,1,1,0,2,0,0,3,1,-2,"Ricky Gervais Defends Chris Rock’s Oscars Joke by Mocking Alopecia: My Hair’s ‘Going Thin, So I’m Disabled’ https://t.co/7tevCECOD7"
"426",0,0,0,0,0,0,0,0,0,0,0,"""Oscars slapper"" LMFAOOOOOOOOOOOOOOOOOOOO https://t.co/WY53U1uQ0P"
"427",0,0,0,0,0,0,0,0,0,1,1,"@luvfashiongirl @monty_xci @LilKimUK @LilKim @MissyElliott @rosemcgowan Which J-Lo famously wore to the Oscars. Twice. https://t.co/9HeMIsAKzT"
"428",0,1,1,0,1,0,1,0,1,1,0,"We're co-sponsoring the Free State Film Festival event, ""An Evening of Oscars"" on April 13th and students can get FREE tickets! Students can also get 50% off other events (except John Waters). <U+0001F3AC><U+0001F3A5><U+0001F929>

<U+0001F449>Check your email for the promo code!
https://t.co/Z3LlbBxgBw https://t.co/wblyle3d03"
"429",1,1,0,0,0,0,1,2,2,1,-1,"Billy Crystal Calls Will Smith Oscars Slap a 'Most Disturbing Incident' https://t.co/YJ0CcdYw2L https://t.co/YkcoTK29Cg"
"430",0,0,0,0,0,0,0,1,0,1,1,"Smorgasbord Blog Magazine Weekly Round Up - March 28th - April 3rd 2022 - Oscars, Chart Hits 1991, Cruising, B12, Book reviews, Podcast, Humour https://t.co/lDQ1DEJ1LV via @sgc58 @wpkofficial @pokercubster @CarolCooksTwo @paul_cude @JanSikes3 @RichardDockett1 @StevieTurner6"
"431",0,0,0,0,0,0,0,0,0,0,0,"Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him <U+0001F633> https://t.co/gy9bvg9sYC"
"432",1,1,2,1,1,1,0,2,2,3,1,"Each day, I feel we move closer to demonstrate that animation is a medium- not a genre - and that is a powerful story tool!  and I agree with Phil Lord and Chris Miller: Hollywood Should Elevate, Not Diminish Animation (Guest Column) https://t.co/Ggiw0J63dL via @variety"
"433",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"434",1,1,0,0,0,0,1,2,2,1,-1,"Billy Crystal Calls Will Smith Oscars Slap a 'Most Disturbing Incident'  https://t.co/R2YTwzwfx0"
"435",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"436",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"437",1,0,1,0,0,1,0,2,2,3,1,"#oscars management of #AcademyAwards is as extremely poor. You cannot  #honor &amp; #humiliate your  #guests  as an #AcademyAwards . humiliating the same person you just honored with an #Oscar  is making us question #Oscars2022 #Oscars    #WillSmith  #ChrisRock #willsmithchrisrock https://t.co/Wg6qBJ8vI5"
"438",1,0,1,0,0,1,0,1,2,2,0,"#oscars  should not #honor &amp; #humiliate it’s  #guests . humiliating the same person you just honored with an #Oscar ? #Oscars   #WillSmith  #ChrisRock #AcademyAwards  #willsmithchrisrock Chris Rock is not pressing charges according to @LAPDHQ Siphumelele Mashiyane with @cancerdr3 https://t.co/5IYZrNNtbC"
"439",0,0,0,0,1,0,0,0,0,1,1,"Hello baby <U+2764><U+FE0F> https://t.co/edZcr8rfcv"
"440",1,0,1,0,0,0,0,0,1,0,-1,"Self care isn't selfish."
"441",0,0,0,0,0,1,0,2,0,2,2,"Man, that fucker really is spinning it. So now, no, Will Smith didn’t stay at the Oscars after battering someone to stake his territory, assert his manhood, claim his Oscar win. No. He stayed to apologize. Fuck him. https://t.co/RZjQV00LV3"
"442",0,0,0,1,0,1,0,0,1,1,0,"@mailayasgrandma @TMZ He was trying not to go down history as the producer of the biggest Oscars debacle ever. He didn’t care about anyone but himself."
"443",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"444",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
